product,verified,rating,location,date,author,content,title
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,03 Dec 2017,M. Platts,"Brilliant design, super easy to install, and a better picture than any camera I’ve seen - and the local police department agrees after comparing footage from my cameras to cameras from other manufacturers.","Awesome picture, super easy to install!"
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,22 Nov 2016,W. Lee,I was on the fence about this at first and so was my wife. Now that it's installed. My wife loves it and actually wanted me to add another one to the front of the house. She loves being able to check on things when we're not around,I was on the fence about this at first and ...
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,01 Aug 2019,D. Shultz,"I have this set up in my garage, ~50 ft. from my indoor router.  Works great, worth every penny!",Plug 'n' Play!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,08 Aug 2017,shoppinggurl,I love the Nest Cam. The video quality is excellent and the app is easy to use together with my Nest thermostat. Very happy with the purchase and did buy the annual Nest Aware subscription for both cameras at $150/year.,Peace of mind is priceless!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,08 Apr 2017,Jong Lee,"I was really hoping for an option to install without drilling any holes, but unable to do so, as the power supply needs to be screwed onto a wall.",was hoping to find an option to install without drilling any holes
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,29 Aug 2020,IceRebel,"Works exactly as anticipated (I have installed another previously), though surprised at the delay in delivery - good think the  project could wait for weeks...",Fits the bill
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,10 Jul 2017,Ryan Ervin,"Works wonderfully and easy to set up. Anyone that is even a tad bit handy should be able to install this themselves with ease. Don't be nervous, the instructions and supplies provided make it easy. This is my third Nest product and I love every one of them!",Worth every Penny! Love my Nest products.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,26 May 2018,Wu yi,"Nest is the best. The image is so clear, the sound is so vivid. I feel like home being 8000 miles away.",Nest is the best. The image is so clear
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,17 Jul 2017,Jrox,The picture quality is hard to beat but the pricing for the features you really need and want are much too high when compared with other solutions.  If the pricing were better easily this is 5 star but the pricing is ridiculous.,Good Camera; Bad Pricing Structure
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,22 Mar 2017,Michael A Morganford,"Although the nest cams are pretty expensive, so far I think we are getting our money's worth. The nest cams are very well made, easy to set up as possible, and most importantly, they WORK unlike a lot of other wireless cams. I've had some dropcams (nest original company) running for like three years I think non stop, with basically no problems. So I hope these outdoor cams have the same longevity. The subscription service adds the capability to set zones and better monitoring, but personally i would like it to be $10 for like 2 cameras or 3 cameras. Currently it's at 10$ for the first camera monitoring/recording and $5 for EACH additional cam per month. And I think that's the CHEAPER per month rate where you only can go back 10 days. So overall a great product, we're able to EASILY access from our phones, and even share the live cam views with family with a simple link and password. Just wish the cameras themselves were cheaper, and the monitoring cheaper. Video quality, night vision, reliabilty, all that is there and more than adequate for your home security system. I actually mentioned that at the end because those parts are boringly good with the nest cam. Much much better than some other wireless cams I tried that basically were a waste of money due to horrible software, impossible to set up phone/pc access, bad image quality, control panel would never even properly connect to the camera, etc etc.","Although the nest cams are pretty expensive, so far I think we are getting ..."
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 Jan 2019,M. W. Nason,I love this camera . It shows everything and sound is great . I highly recommend this camera .,Smile I got’cha !
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,23 Sep 2016,Shirley O'Neill,I just installed my outdoor camera and it went very well....the directions were very easy to read. Very impressed with the packaging....I noticed that the camera on night vision was not as clear as it showed on the web site....I don't know if it is the camera or something else....,A little disappointed with night vision
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 Nov 2016,Liliy,"In three minutes you can have the best security camera on the market, installed and viewable on any table, phone or computer! They are so easy to install and they work better than you can even imagine! The only problem is tearing yourself away from watching your pets while you are gone from the house. I have seven of these cameras, both inside and out and they are fantastic!",In three minutes you can have the best security camera on the market
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,30 Jan 2017,Jerry Herndon,"I can't believe to clarity! One camera covers my entire front yard. Easy to set up too, download the app and plug it in! Nest is the best, I think I'll buy their thermostat now!",I love it!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,12 Nov 2018,Michael M. Pritchett,"I have been using nest cameras for several years and now have them in two homes.  I rarely have connection problems.  The video is excellent.  There is a monthly fee for recording features, but the feature works very well.  I have had a very good experience.",Very good  system
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,12 Jun 2017,SJones,"Super-easy to install, and works great.I bought a silicone skin to put on it to make the color blend a bit more. but I don't think you need to hide it, as it's not necessarily a bad thing if people notice you have security cameras.","Thank you, Nest, for making great products"
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,27 Dec 2018,Scott Bradley,"First outdoor camera, have three indoor onemy forth one, all work great. I are vacation house",Security went away
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,13 Nov 2016,Sergeant 2057,"Got one outside camera and one inside camera (so far) and they are both great.  While a tad on the pricey side, installation could not have gone easier and setup was a breeze.  Mounting of both units is fantastic, I am so glad we bought these!",Outstanding product
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,18 Feb 2018,R. Richmond,"we have an indoor camera, too.  The only bummer is having to pay $10 for each camera if we want to keep the recordings.  Google really needs to consider giving discounts for additional cameras.","we have an indoor camera, too. The only ..."
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,08 Jan 2018,Donna Ray,"Haven’t installed it yet, Nest tried to provide me with a list of providers to install, none of them evidently need work, none would call me back.  Therefore unless you can actually do the work or know a friend don’t buy the Nest. The one I bought is worthless without an electrician to install outside as wires can not be hanging or seen in my complex. So be prepared for the extra cost.",Disapponted in Nest recommendations of installers.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,12 May 2019,Nenio G Ribeiro,Work very well .not like the idea of pay for video record storage,Very easy to install
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,1.0,Reviewed in the United States ,12 Apr 2019,SH,You would expect a better product from nest cam-live camera(whenever it turns on) has a purple hue and keeps on going offline-so much for a security camera! Very disappointed.,Purple images/video-goes offline constantly
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,30 Jun 2017,Dan man,"This camara is amazing It looks great out side my door and it seems to work great so far The only thing is that it loses the wifi signal for a few seconds about  2 seconds here and there I have a brand new wifi router but maybe I need a better one As long as it does stay the same it's good It was so easy to set up Nest made it a pleasure ,I did not need  customer service  but it was nice to know they are there for you if needed My wifi router is netgear I could not find a customer service number any where even  though on the box it says 24/7 support Nest has a very very good customer service team I did call Nest customer service before making my  purchase and they were very helpful understanding and kind I got my camara on Amazon who I know is there to help if needed So between nest and Amazon I felt good about my  purchase Hope my camara stays working good :) My camara is above my front door where there is a small patio I live in a town house style condo And I love that I can talk to people who ring my door bell or deliver packages through the Nest cam😊 I strongly recommend this and all Nest Products",This camara is amazing It looks great out side my door and it ...
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,24 Nov 2018,Deborah A. Harneck,The whole system was easy to setup and they have been working great. The price was well worth it. We purchased two cameras and plan to add one more.,Love our Nest Camera!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,12 Aug 2018,lauren kane,This is our second nest cam. Although it took a bit more work to get set up outside once it was all hooked up works great.,Great picture quality and sound
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,05 Jan 2017,Jon Schmidt,"Great video and I like the ability to add Zones. However, I find it often says ""disconnected or Off"" when I want to look at something outside? Not sure if it could be related to low temps here in Montana or poor wifi connection due to purchased silicon covers??",Great but for some video dropouts
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,17 Oct 2018,norristowndave,Best outdoor security camera and easy to install. Support is awesome if needed. Retrieving video easy,Clarity and quality for price the best. Range of view great
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,08 Jan 2017,Burrgandy,"The Nest Aware service is expensive but worth it. The only significant (very significant!) issue I have is that the camera randomly goes offline for 15-20 minutes. The same thing happens with my Nest thermostat. None of my other devices have this issue and it's consistently just these two. The response from Nest support is to restart the everything which is just...really? C'mon?! That's so stupid for an expensive piece of equipment like this. There's a bug and they need to fix it. When it works, it's great, but you have to hope and pray that it doesn't go offline at the time you really need it. To a lesser extent, I have an issue with the cord length. The company should include longer and shorter cord options in the purchase package. There should be battery backup and removable storage backup in case of power outages too. Also, you should be able to configure the app to send you alerts when it detects a person, not for every movement. I get a lot (I mean a lot) of alerts because of passing cars. It's better than Arlo though. I pretty much never got an alert for that system so I got rid of it quickly. Beyond all this, the setup was easy, installation was a breeze, the app is very intuitive and support promptly responded to my question.",Worth the buy but it has bugs...
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,29 Jun 2019,T Free,Love the motion detection. Cheap subscription,Love it
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,1.0,Reviewed in the United States ,17 Jul 2017,AG2,Won't connect to our wifi. Waste of time. Not happy. The streaming service is really bad.,Waste of time
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,09 Feb 2018,Jeffrey R. Callaway,"Easy to install and excellent quality. I am now debating getting more. I do subscribe to NestAware, which is an additional cost but maximizes utility.",Awesome quality- makes me want more
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,03 Apr 2018,Alan Graffam,"Sucks that you have to pay a monthly fee, but the camera is awesome. Picks everything up and the custom lot is nice. Wasn't expecting a power hub that needs to be installed, but everything works and installed fairly rapidly.","Comes with monthly fee, but does its job exceptionally."
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,07 Nov 2017,Lindsay Betzendahl,Easy to install. Nice camera and love how it looks. I get a great view of my yard. Only downside is when my front lights are on it can’t see beyond it because the infrared isn’t on. So during dusk it doesn’t work so well.,Easy to install
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,1.0,Reviewed in the United States ,06 Jul 2020,Harry,I would give this less than 1 star if I could.  Extremely hard to set upand customer service is a zero.  Thru it out in the trash.,Terrible customer service
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,13 Jun 2019,John Reynoso,"Love this camaras, got the two pack fir my house and getting a 3rd one..",Picture quality is great!!!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,09 Dec 2016,Nanny,As with all Nest products I own (I have them all).......it just works!!! Easy setup great quality!!!! Works even better after you clean your fingerprints off the lens.,Just Awesome!!!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,28 Aug 2018,Jose C.,"easy to install and they work great, I have them in 2 different locations and on 2 different wi-fi's. on one account.  perfect for me!!!",easy to install and they work great
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,03 Jul 2019,Hesso Bellem,Top quality with many good features and inexpensive cloud monitoring program options.,Great security camera
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,04 Jan 2017,Ted Dirkman,I bought this as my first camera and I really like it. Very easy to set up and very clear. Night vision is good if you have any light near by its very clear for night time. It alerts you and can tell if it's a person or a vehicle. I wish the subscription was cheaper I would buy 2,New cam
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,29 Apr 2017,DaveHall,Ease of setup and the video quality is excellent.  The wide angle view is very nice.  Viewing of live data and review of events is extremely easy.  I presently have a 720p Lorex system and the Nest camera for the front door and driveway.  Accessing and reviewing video is so much easier with the Nest then the lorex.  It does everything that it says it does in the ads.,Recommend purchase of the Nest Outdoor camera
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,01 Apr 2017,J. Benson,"Just great; easy to install, flexible settings (I like zone settings to limit motion detection to certain areas), wide angle camera range, online video capture & camera size/appearance. Most of all I like the peace of mind when away from home. No complaints",Just Great
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 Aug 2017,jman251,"This is my first security camera, and I'm loving it so far.  App works great on my phone and laptop, and alerts have been very consistent, with minimal false-positives.",Great camera so far!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 Aug 2018,Tiffany lee,We are very satisfied with this outdoor camera! Love the alerts and happy to have a safer home!,We are very pleased!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,10 Aug 2017,RL,"The camera works great for 95% of it's purpose. It's not as useful without the Nest Aware subscription, which is a really good deal compared to other services/brands. Recommend buying more than one to start. It has had a few issues spotting cars through some thinly wooded areas in the yard and it does occasionally confuse the shadow of trees as an ""activity"". Overall very pleased and will shortly have these all over my property.","Great, useful camera. App is incredibly easy to use."
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,27 Jun 2018,Rich G.,So far my outdoor camera is working excellent. I love the nest app and service. Easy to install and has not let me down yet.,So far my outdoor camera is working excellent. I love the nest app and service
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,26 Mar 2017,Hla Zan,Nest Cam is truly an excellent quality product. Quality of video is clear and crisp and wide angle capability is appealing.  It will talk and listen. Alerts when something happens. One can tailor the activity zone for surveillance.  Reliable online storage for a minimal fee is a big plus. You can never go wrong with this product or any nest product. I own other Nest products and I stand 100% behind them. Hook up is extremely easy and the process is user friendly.,The best outdoor security camera on the market
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,23 Jun 2019,Bkyoungc,Great product,Great product
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,05 Aug 2017,Erich R. Lehmann,"We were so impressed from every aspect of this device we bought several more and replaced all our cameras w these - It not only does what it says it does, it does it better and with simplicity at its core!  We even added one to our inside area to keep an eye on the baby's - it's keeps our family and our business more secure.","Amazing camera! Super functional, and simple to use-"
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,26 Oct 2018,Wade,Great security feature. Although you need to subscribe to a service to keep videos for a while.,Good
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 May 2019,Rolando Nispiros,Works great with the rest of my Nest products/app.,Works as described
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,04 May 2017,Paul Liles,"Have several installed...  Love the fact we can talk to the people in the camera.  It is sensitive and every morning about 2:00 am, the neighbors cat comes visiting and it sends and alarm.  Love it!",Watching The Cats
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,18 Feb 2017,Stello,Very easy set up. Works great. Peace of mind in that you get alerts and can mover the camera lens 130 degrees. It does give false messages due to light changes and tree movements. Rain can also trigger an alert,Love it
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 May 2019,Nassim farah,"the app is intuitive, easy to install, easy to use",Excellent from A to Z
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,15 Dec 2019,Y,Love the  eat cameras! Great quality and sensors,Nest cameras
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,15 Jul 2017,Tucker,I have 7 of these outdoor cameras installed at various sites and I very much like the quality of the video.  The big issue I have is when I have set up a activity zone for motion the camera does not always pick up the motion and show a thumbnail pic or send an alert.  I have tested this on multiple cameras and I would say the camera picks up motion about 75% of the time.,Movement in alert zone
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,10 Sep 2020,Brendan,"Decent product. Good quality, can be a pain to connect and sync. Overpriced for what they are forsure.",Decent
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,10 Jun 2020,R4UL,Absolutely love this camera I have another one otw !! I do recommend a wifi booster since it connects to WiFi if you live alone then don’t bother getting one !! If you do not mind paying a monthly fee for service then this is the camera for you,You have to put monthly
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,25 Jun 2019,Marek Romanowski,"The cameras are awesome! Super clear picture and audio. Easy to setup. The only thing that I hate about this product is the giant hole you need to drill for the power cable if you want to run it inside. The clip for the power is overkill for such a small cable. Other than that, no issues.",Awesome Cameras
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,03 Jan 2017,Brad Hintze,This camera has helped me catch several people who vandalized my garage and notifies me when the local high school kids smoke pot behind my garage.  It's the best thing.,It's the best thing.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,06 Oct 2018,James D.,These are terrific. Wide angle lens good reception and easy to install.,Easy and Affordable Security
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,28 May 2018,Team Neigert,Love Love Love this!!!! I use this indoor since I wanted white and it works fantastic. Highly recommend!!,Indoors or outdoors
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,18 Nov 2017,CH of Indiana,I have a total of four cameras from nest. This is my first outdoor model. Has done great through the summer. Good picture quality. Interesting to see the animals that venture into the yard especially at night,Four Nest Cam user
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,27 Jan 2019,jack,I like everything about this camera  Easy setup and playback from phone and computer.,Just works great
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,18 Aug 2017,Austin Wilcox,I love these cameras and I have three. The only down side is having to pay for the service for cloud storage and the prices and pretty high. I think its the best option right now though.,I love these cameras and I have three
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,18 Jun 2018,HC,Product disconnects all the time  . You should be abe to update wifi connection remotely and not have to scan bar code all the time,Product disconnects all the time.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,27 Nov 2017,just B kaaz,Bought to replace some older cameras that don't send text alerts.  OK night vision and easy to install didn't really need any add-on mounts which I bought.,Like the phone alerts and short video clips
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,07 Feb 2018,T & R,This is an AWESOME camera. WE are able to monitor our entire front yard along with our driveway. Great product! Great quality! Easy to set up,This is an AWESOME camera. WE are able to monitor our entire ...
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,02 Jan 2017,Stylianos,Love the outdoor cameras much more then the indoor ones I have purchased from Nest. The included 25 feet cable was just enough to bring the receiver part into my garage. So far my 60/10 speed seems to be enough.,Love the outdoor cameras much more then the indoor ones ...
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,01 Oct 2017,P. Downing,"I own four of these. Nest Cam Outdoor is easy to setup, reliable on your network and gives you piece of mind when away from your home. I use mine to monitor the front door of my house and to watch my rental home in FL. The only knock I’d offer up to Google is, they need a similar option to the Ring Flood Light Camera. The cord is long, but need kit to hook into existing electric. Worth a look and easy to setup!!!","Camera so easy, even you can set it up..."
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,20 Nov 2017,dajazz,"After dealing with a drunk neighbor I opted to get a security camera to document her antics. Camera works great, even in the middle of the night when she’s stumbling home drunk running over our front yard.",Excellent camera
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,21 Nov 2016,ibuybecause,"Easy to install and works great. I use Nest Aware for full service. Installed power through the wall to secure indoors and required a 7/8 drill to get plug through. I used 1"" grommet to seal the hole inside & out.",Nest secure
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,05 Dec 2018,Derek R. Hill,Great product that is easy to install. Product as described. Worked right away.,Great quality of viewing
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,03 Jun 2019,R. Morgan,I like it.,Works well so far
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,30 Jan 2018,Kathleen,"This camera was so easy to set up, and was everything it claims to be... I love the continues live feed of the camera... worth every dime...",Would buy it again!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,16 Nov 2016,B. Skelton,I've been waiting for this outdoor camera. It's awesome. Could not be easier to set up unless it mounted itself. Two screws and plug in the power cord and use the nest app. Even used the barcode on the camera to set up. In five min it was up and included in my nest Acct. Great views at night. Just perfect.,Nest has the best outdoor web cam.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,05 Sep 2019,Jared R Vanleuven,"Paying for nest aware is annoying but these things kill it. I have a bunch, I know when bugs move. I am sort of addicted to my security cameras now on my farm.",Great quality and features
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,1.0,Reviewed in the United States ,04 Aug 2017,Kalani,"This is day 4 of having this camera operational, and I have subtracted a star every day. I got this camera because I trap-neuter/spay-release stray cats in my neighborhood, and I thought this would be a perfect way to know when they are showing up. That was a huge mistake, and I know it is not operator error since I occasionally get notifications that a cat is at my feeding station or approaching from the backyard, but more often than not I can be actually watching a cat approach and I never get a notification. It didn't even tell me about the raccoon raiding my bird feeder last night but I can view it on the timeline! I've tried various tweaks, set up four completely separate zones, set notifications for motion inside zones, added motions outside zones, canceled person notifications - nothing has helped. Since it occasionally does what I expect, it is worse than useless because I cannot rely on it and find that I still need to frequently check for cats. That was a lot of money for a very ugly ""ornament"" above my back door.",Total waste of money!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,30 Jun 2018,michael,Awesome camera. The picture quality is amazing and works great with the best app. Would suggest it to anyone.,Great camera
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,02 Apr 2018,Pam Moschberger,These are so easy to use and to set up once I learned I needed to download the Nest App and scan the QR code on the cameras.!! Worth the money. Very very well made. I'ts packaged so well.,Excellent cameras!!
