device-group,product,topic,subject,time,frac-reviews,avg-rating
Cameras,RingStickUpCam,DATA,App Purchasing,11,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,12,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,13,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,14,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,15,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,16,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,17,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,18,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,19,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,20,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,21,0.00031625553447185326,5.0
Cameras,RingStickUpCam,DATA,App Purchasing,22,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,23,0.0,1
Cameras,RingStickUpCam,DATA,App Purchasing,24,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,0,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,1,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,2,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,3,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,4,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,5,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,6,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,7,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,8,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,9,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,10,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,11,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,12,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,13,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,14,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,15,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,16,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,17,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,18,0.003478810879190386,3.6363636363636362
Cameras,RingStickUpCam,PEOPLE,Baby,19,0.0015812776723592662,3.0
Cameras,RingStickUpCam,PEOPLE,Baby,20,0.0031625553447185324,2.9
Cameras,RingStickUpCam,PEOPLE,Baby,21,0.008222643896268185,2.6923076923076925
Cameras,RingStickUpCam,PEOPLE,Baby,22,0.003478810879190386,3.5454545454545454
Cameras,RingStickUpCam,PEOPLE,Baby,23,0.0,1
Cameras,RingStickUpCam,PEOPLE,Baby,24,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,0,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,1,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,2,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,3,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,4,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,5,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,6,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,7,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,8,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,9,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,10,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,11,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,12,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,13,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,14,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,15,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,16,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,17,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,18,0.0015812776723592662,4.4
Cameras,RingStickUpCam,PEOPLE,Home Security,19,0.00031625553447185326,1.0
Cameras,RingStickUpCam,PEOPLE,Home Security,20,0.001265022137887413,2.5
Cameras,RingStickUpCam,PEOPLE,Home Security,21,0.0006325110689437065,5.0
Cameras,RingStickUpCam,PEOPLE,Home Security,22,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,23,0.0,1
Cameras,RingStickUpCam,PEOPLE,Home Security,24,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,0,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,1,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,2,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,3,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,4,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,5,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,6,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,7,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,8,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,9,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,10,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,11,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,12,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,13,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,PRIVACY,Convenience,15,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,16,0.0006450572488308337,3.25
Voice Assistants,EchoDot,PRIVACY,Convenience,17,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,18,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,19,0.0003225286244154169,5.0
Voice Assistants,EchoDot,PRIVACY,Convenience,20,0.00016126431220770844,4.0
Voice Assistants,EchoDot,PRIVACY,Convenience,21,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,22,0.0003225286244154169,5.0
Voice Assistants,EchoDot,PRIVACY,Convenience,23,0.0,1
Voice Assistants,EchoDot,PRIVACY,Convenience,24,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,0,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,1,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,2,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,3,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,4,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,5,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,6,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,7,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,8,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,9,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,10,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,11,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,12,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,13,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,14,0.0003225286244154169,4.0
Voice Assistants,EchoDot,PRIVACY,Advertisement,15,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,16,0.00016126431220770844,5.0
Voice Assistants,EchoDot,PRIVACY,Advertisement,17,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,18,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,19,0.0004837929366231253,2.3333333333333335
Voice Assistants,EchoDot,PRIVACY,Advertisement,20,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,21,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,22,0.00016126431220770844,4.0
Voice Assistants,EchoDot,PRIVACY,Advertisement,23,0.0,1
Voice Assistants,EchoDot,PRIVACY,Advertisement,24,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,0,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,1,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,2,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,3,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,4,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,5,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,6,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,7,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,8,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,9,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,10,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,11,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,12,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,13,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,14,0.0004837929366231253,4.333333333333333
Voice Assistants,EchoDot,PRIVACY,Music,15,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,16,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,17,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,18,0.00016126431220770844,5.0
Voice Assistants,EchoDot,PRIVACY,Music,19,0.00016126431220770844,5.0
Voice Assistants,EchoDot,PRIVACY,Music,20,0.00016126431220770844,5.0
Voice Assistants,EchoDot,PRIVACY,Music,21,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,22,0.0003225286244154169,2.5
Voice Assistants,EchoDot,PRIVACY,Music,23,0.0,1
Voice Assistants,EchoDot,PRIVACY,Music,24,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,0,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,1,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,2,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,3,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,4,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,5,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,6,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,7,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,8,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,9,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,10,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,11,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,12,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,13,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,SECURITY,Home environment,15,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,16,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,17,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,18,0.00016126431220770844,5.0
Voice Assistants,EchoDot,SECURITY,Home environment,19,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,20,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,21,0.0004837929366231253,4.666666666666667
Voice Assistants,EchoDot,SECURITY,Home environment,22,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,23,0.0,1
Voice Assistants,EchoDot,SECURITY,Home environment,24,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,0,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,1,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,2,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,3,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,4,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,5,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,6,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,7,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,8,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,9,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,10,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,11,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,12,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,13,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,14,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,15,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,16,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,17,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,18,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,19,0.00016126431220770844,2.0
Voice Assistants,EchoDot,SECURITY,Locational safety,20,0.0003225286244154169,4.0
Voice Assistants,EchoDot,SECURITY,Locational safety,21,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,22,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,23,0.0,1
Voice Assistants,EchoDot,SECURITY,Locational safety,24,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,0,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,1,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,2,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,3,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,4,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,5,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,6,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,7,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,8,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,9,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,10,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,11,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,12,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,13,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,CREEPY,Personal Space,15,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,16,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,17,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,18,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,19,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,20,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,21,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,22,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,23,0.0,1
Voice Assistants,EchoDot,CREEPY,Personal Space,24,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,0,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,1,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,2,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,3,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,4,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,5,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,6,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,7,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,8,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,9,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,10,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,11,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,12,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,13,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,14,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,15,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,16,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,17,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,18,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,19,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,20,0.00016126431220770844,5.0
Voice Assistants,EchoDot,DATA,Product Purchasing,21,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,22,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,23,0.0,1
Voice Assistants,EchoDot,DATA,Product Purchasing,24,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,0,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,1,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,2,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,3,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,4,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,5,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,6,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,7,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,8,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,9,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,10,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,11,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,12,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,13,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,DATA,App Purchasing,15,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,16,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,17,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,18,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,19,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,20,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,21,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,22,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,23,0.0,1
Voice Assistants,EchoDot,DATA,App Purchasing,24,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,0,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,1,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,2,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,3,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,4,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,5,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,6,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,7,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,8,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,9,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,10,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,11,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,12,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,13,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,14,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,15,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,16,0.00016126431220770844,5.0
Voice Assistants,EchoDot,GIFT,Family Gifting,17,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,18,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,19,0.00016126431220770844,5.0
Voice Assistants,EchoDot,GIFT,Family Gifting,20,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,21,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,22,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,23,0.0,1
Voice Assistants,EchoDot,GIFT,Family Gifting,24,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,0,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,1,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,2,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,3,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,4,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,5,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,6,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,7,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,8,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,9,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,10,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,11,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,12,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,13,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,15,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,16,0.00016126431220770844,5.0
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,17,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,18,0.00016126431220770844,5.0
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,19,0.0003225286244154169,1.0
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,20,0.00016126431220770844,1.0
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,21,0.00016126431220770844,1.0
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,22,0.0004837929366231253,3.6666666666666665
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,23,0.0,1
Voice Assistants,EchoDot,GIFT,Luxury Product Gifting,24,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,0,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,1,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,2,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,3,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,4,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,5,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,6,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,7,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,8,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,9,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,10,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,11,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,12,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,13,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,PEOPLE,Baby,15,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,16,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,17,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,18,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,19,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,20,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,21,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,22,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,23,0.0,1
Voice Assistants,EchoDot,PEOPLE,Baby,24,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,0,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,1,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,2,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,3,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,4,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,5,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,6,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,7,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,8,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,9,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,10,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,11,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,12,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,13,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,14,0.00016126431220770844,4.0
Voice Assistants,EchoDot,PEOPLE,Home Security,15,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,16,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,17,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,18,0.00016126431220770844,5.0
Voice Assistants,EchoDot,PEOPLE,Home Security,19,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,20,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,21,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,22,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,23,0.0,1
Voice Assistants,EchoDot,PEOPLE,Home Security,24,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,0,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,1,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,2,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,3,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,4,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,5,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,6,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,7,0.0009095043201455207,4.75
Cameras,ArloPro,PRIVACY,Convenience,8,0.005911778080945885,3.8461538461538463
Cameras,ArloPro,PRIVACY,Convenience,9,0.007276034561164165,3.46875
Cameras,ArloPro,PRIVACY,Convenience,10,0.007048658481127785,3.5161290322580645
Cameras,ArloPro,PRIVACY,Convenience,11,0.0015916325602546612,4.142857142857143
Cameras,ArloPro,PRIVACY,Convenience,12,0.0018190086402910413,2.125
Cameras,ArloPro,PRIVACY,Convenience,13,0.00022737608003638017,4.0
Cameras,ArloPro,PRIVACY,Convenience,14,0.002273760800363802,4.2
Cameras,ArloPro,PRIVACY,Convenience,15,0.0009095043201455207,2.0
Cameras,ArloPro,PRIVACY,Convenience,16,0.001364256480218281,3.6666666666666665
Cameras,ArloPro,PRIVACY,Convenience,17,0.0029558890404729424,3.4615384615384617
Cameras,ArloPro,PRIVACY,Convenience,18,0.00022737608003638017,5.0
Cameras,ArloPro,PRIVACY,Convenience,19,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,20,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,21,0.001364256480218281,2.8333333333333335
Cameras,ArloPro,PRIVACY,Convenience,22,0.00022737608003638017,3.0
Cameras,ArloPro,PRIVACY,Convenience,23,0.0,1
Cameras,ArloPro,PRIVACY,Convenience,24,0.0,1
Cameras,ArloPro,PRIVACY,Family,0,0.0,1
Cameras,ArloPro,PRIVACY,Family,1,0.0,1
Cameras,ArloPro,PRIVACY,Family,2,0.0,1
Cameras,ArloPro,PRIVACY,Family,3,0.0,1
Cameras,ArloPro,PRIVACY,Family,4,0.0,1
Cameras,ArloPro,PRIVACY,Family,5,0.0,1
Cameras,ArloPro,PRIVACY,Family,6,0.0,1
Cameras,ArloPro,PRIVACY,Family,7,0.0,1
Cameras,ArloPro,PRIVACY,Family,8,0.00022737608003638017,5.0
Cameras,ArloPro,PRIVACY,Family,9,0.00022737608003638017,1.0
