device-group,product,topic,time,frac-reviews,avg-rating
Doorbell,RingVideoDoorbell,all reviews,2,0.009353578063937471,4.2534246575342465
Doorbell,RingVideoDoorbell,all reviews,3,0.003715804984303927,4.241379310344827
Doorbell,RingVideoDoorbell,all reviews,4,0.011724005381510668,3.989071038251366
Doorbell,RingVideoDoorbell,all reviews,5,0.013005317445063745,3.7241379310344827
Doorbell,RingVideoDoorbell,all reviews,6,0.024793388429752067,4.023255813953488
Doorbell,RingVideoDoorbell,all reviews,7,0.0045486578256134285,3.1267605633802815
Doorbell,RingVideoDoorbell,all reviews,8,0.00768787238131847,3.4
Doorbell,RingVideoDoorbell,all reviews,9,0.010891152540201166,3.388235294117647
Doorbell,RingVideoDoorbell,all reviews,10,0.09366391184573003,4.277017783857729
Doorbell,RingVideoDoorbell,all reviews,11,0.009225446857582165,3.451388888888889
Doorbell,RingVideoDoorbell,all reviews,12,0.019732205778717406,3.4935064935064934
Doorbell,RingVideoDoorbell,all reviews,13,0.024473060413863795,3.007853403141361
Doorbell,RingVideoDoorbell,all reviews,14,0.09949388173489654,4.078557630392788
Doorbell,RingVideoDoorbell,all reviews,15,0.02223076430264591,3.452449567723343
Doorbell,RingVideoDoorbell,all reviews,16,0.053943237875584596,3.5831353919239906
Doorbell,RingVideoDoorbell,all reviews,17,0.0710487539240182,3.466185752930568
Doorbell,RingVideoDoorbell,all reviews,18,0.1480556089435582,4.077022933794894
Doorbell,RingVideoDoorbell,all reviews,19,0.037734640271638156,3.6179966044142615
Doorbell,RingVideoDoorbell,all reviews,20,0.10096739060798257,3.8781725888324874
Doorbell,RingVideoDoorbell,all reviews,21,0.10244089948106862,3.938711694809256
Doorbell,RingVideoDoorbell,all reviews,22,0.1278749439425972,4.0160320641282565
Doorbell,RingVideoDoorbell,all reviews,23,0.0,1
Doorbell,RingVideoDoorbell,all reviews,24,0.0,1
Doorbell,RingVideoDoorbell,PS,0,0.0,1
Doorbell,RingVideoDoorbell,PS,1,0.0011531808571977706,4.833333333333333
Doorbell,RingVideoDoorbell,PS,2,0.004420526619258121,4.391304347826087
Doorbell,RingVideoDoorbell,PS,3,0.0014094432699083862,4.681818181818182
Doorbell,RingVideoDoorbell,PS,4,0.005509641873278237,4.0
Doorbell,RingVideoDoorbell,PS,5,0.005125248254212313,4.0375
Doorbell,RingVideoDoorbell,PS,6,0.0065987571272983535,4.067961165048544
Doorbell,RingVideoDoorbell,PS,7,0.0016657056826190019,3.6153846153846154
Doorbell,RingVideoDoorbell,PS,8,0.0028188865398167725,3.7954545454545454
Doorbell,RingVideoDoorbell,PS,9,0.004484592222435775,3.557142857142857
Doorbell,RingVideoDoorbell,PS,10,0.02159010827086937,4.281899109792285
Doorbell,RingVideoDoorbell,PS,11,0.0028829521429944265,3.977777777777778
Doorbell,RingVideoDoorbell,PS,12,0.0066628227304760075,3.6346153846153846
Doorbell,RingVideoDoorbell,PS,13,0.007880069190851432,3.2357723577235773
Doorbell,RingVideoDoorbell,PS,14,0.024601191620219103,4.036458333333333
Doorbell,RingVideoDoorbell,PS,15,0.007175347555897239,3.5625
Doorbell,RingVideoDoorbell,PS,16,0.016080466397591132,3.749003984063745
Doorbell,RingVideoDoorbell,PS,17,0.01992440258825037,3.6012861736334405
Doorbell,RingVideoDoorbell,PS,18,0.03107181754116215,4.032989690721649
Doorbell,RingVideoDoorbell,PS,19,0.009033250048049203,3.7092198581560285
Doorbell,RingVideoDoorbell,PS,20,0.022422961112178872,3.8
Doorbell,RingVideoDoorbell,PS,21,0.01928374655647383,4.043189368770764
Doorbell,RingVideoDoorbell,PS,22,0.022999551540777756,3.988857938718663
Doorbell,RingVideoDoorbell,PS,23,0.0,1
Doorbell,RingVideoDoorbell,PS,24,0.0,1
Doorbell,RingVideoDoorbell,security,0,0.0,1
Doorbell,RingVideoDoorbell,security,1,0.0005765904285988853,4.888888888888889
Doorbell,RingVideoDoorbell,security,2,0.0023063617143955412,4.611111111111111
Doorbell,RingVideoDoorbell,security,3,0.0009609840476648087,4.933333333333334
Doorbell,RingVideoDoorbell,security,4,0.0032673457620603498,4.235294117647059
Doorbell,RingVideoDoorbell,security,5,0.0026907553334614646,4.166666666666667
Doorbell,RingVideoDoorbell,security,6,0.004420526619258121,4.231884057971015
Doorbell,RingVideoDoorbell,security,7,0.0007047216349541931,4.090909090909091
Doorbell,RingVideoDoorbell,security,8,0.0014735088730860402,3.869565217391304
Doorbell,RingVideoDoorbell,security,9,0.0017938368889743098,4.107142857142857
Doorbell,RingVideoDoorbell,security,10,0.012684989429175475,4.545454545454546
Doorbell,RingVideoDoorbell,security,11,0.0019219680953296175,4.333333333333333
Doorbell,RingVideoDoorbell,security,12,0.0033314113652380037,4.153846153846154
Doorbell,RingVideoDoorbell,security,13,0.003908001793836889,3.2950819672131146
Doorbell,RingVideoDoorbell,security,14,0.015183547953103978,4.345991561181434
Doorbell,RingVideoDoorbell,security,15,0.0035876737779486196,4.0
Doorbell,RingVideoDoorbell,security,16,0.009225446857582165,4.083333333333333
Doorbell,RingVideoDoorbell,security,17,0.01095521814337882,3.9298245614035086
Doorbell,RingVideoDoorbell,security,18,0.019091549746940866,4.399328859060403
Doorbell,RingVideoDoorbell,security,19,0.004356461016080467,4.264705882352941
Doorbell,RingVideoDoorbell,security,20,0.013517842270484977,4.18957345971564
Doorbell,RingVideoDoorbell,security,21,0.013517842270484977,4.312796208530806
Doorbell,RingVideoDoorbell,security,22,0.016336728810301748,4.3882352941176475
Doorbell,RingVideoDoorbell,security,23,0.0,1
Doorbell,RingVideoDoorbell,security,24,0.0,1
Doorbell,RingVideoDoorbell,creepy,0,0.0,1
Doorbell,RingVideoDoorbell,creepy,1,6.406560317765392e-05,5.0
Doorbell,RingVideoDoorbell,creepy,2,0.0003203280158882696,3.0
Doorbell,RingVideoDoorbell,creepy,3,0.0,1
Doorbell,RingVideoDoorbell,creepy,4,0.0003203280158882696,3.0
Doorbell,RingVideoDoorbell,creepy,5,0.00012813120635530784,4.0
Doorbell,RingVideoDoorbell,creepy,6,0.0003203280158882696,3.8
Doorbell,RingVideoDoorbell,creepy,7,0.00019219680953296174,3.3333333333333335
Doorbell,RingVideoDoorbell,creepy,8,0.0003843936190659235,3.5
Doorbell,RingVideoDoorbell,creepy,9,0.00044845922224357745,3.5714285714285716
Doorbell,RingVideoDoorbell,creepy,10,0.0013453776667307323,4.190476190476191
Doorbell,RingVideoDoorbell,creepy,11,0.0003843936190659235,3.3333333333333335
Doorbell,RingVideoDoorbell,creepy,12,0.0003843936190659235,2.8333333333333335
Doorbell,RingVideoDoorbell,creepy,13,6.406560317765392e-05,2.0
Doorbell,RingVideoDoorbell,creepy,14,0.0014094432699083862,3.3181818181818183
Doorbell,RingVideoDoorbell,creepy,15,6.406560317765392e-05,3.0
Doorbell,RingVideoDoorbell,creepy,16,0.0010891152540201167,3.9411764705882355
Doorbell,RingVideoDoorbell,creepy,17,0.0011531808571977706,3.2222222222222223
Doorbell,RingVideoDoorbell,creepy,18,0.0020500993016849254,3.625
Doorbell,RingVideoDoorbell,creepy,19,0.0005765904285988853,3.6666666666666665
Doorbell,RingVideoDoorbell,creepy,20,0.0009609840476648087,3.933333333333333
Doorbell,RingVideoDoorbell,creepy,21,0.0008328528413095009,3.3846153846153846
Doorbell,RingVideoDoorbell,creepy,22,0.000768787238131847,3.4166666666666665
Doorbell,RingVideoDoorbell,creepy,23,0.0,1
Doorbell,RingVideoDoorbell,creepy,24,0.0,1
Doorbell,RingVideoDoorbell,privacy,0,0.0,1
Doorbell,RingVideoDoorbell,privacy,1,6.406560317765392e-05,5.0
Doorbell,RingVideoDoorbell,privacy,2,0.0003843936190659235,4.5
Doorbell,RingVideoDoorbell,privacy,3,6.406560317765392e-05,5.0
Doorbell,RingVideoDoorbell,privacy,4,0.0005765904285988853,4.0
Doorbell,RingVideoDoorbell,privacy,5,0.000768787238131847,4.416666666666667
Doorbell,RingVideoDoorbell,privacy,6,0.0006406560317765392,4.0
Doorbell,RingVideoDoorbell,privacy,7,0.00012813120635530784,4.0
Doorbell,RingVideoDoorbell,privacy,8,0.0003843936190659235,3.6666666666666665
Doorbell,RingVideoDoorbell,privacy,9,0.0010891152540201167,3.9411764705882355
Doorbell,RingVideoDoorbell,privacy,10,0.0018579024921519635,4.344827586206897
Doorbell,RingVideoDoorbell,privacy,11,0.00019219680953296174,5.0
Doorbell,RingVideoDoorbell,privacy,12,0.0005125248254212314,3.25
Doorbell,RingVideoDoorbell,privacy,13,0.0010250496508424627,3.3125
Doorbell,RingVideoDoorbell,privacy,14,0.0024344929207508487,4.2894736842105265
Doorbell,RingVideoDoorbell,privacy,15,0.0005125248254212314,4.0
Doorbell,RingVideoDoorbell,privacy,16,0.0019860336985072715,3.774193548387097
Doorbell,RingVideoDoorbell,privacy,17,0.0016657056826190019,3.1923076923076925
Doorbell,RingVideoDoorbell,privacy,18,0.003908001793836889,4.049180327868853
Doorbell,RingVideoDoorbell,privacy,19,0.0010250496508424627,4.25
Doorbell,RingVideoDoorbell,privacy,20,0.0020500993016849254,3.5
Doorbell,RingVideoDoorbell,privacy,21,0.001601640079441348,4.32
Doorbell,RingVideoDoorbell,privacy,22,0.0018579024921519635,3.7241379310344827
Doorbell,RingVideoDoorbell,privacy,23,0.0,1
Doorbell,RingVideoDoorbell,privacy,24,0.0,1
Doorbell,RingVideoDoorbell,data,0,0.0,1
Doorbell,RingVideoDoorbell,data,1,0.000768787238131847,4.416666666666667
Doorbell,RingVideoDoorbell,data,2,0.0012813120635530783,4.3
Doorbell,RingVideoDoorbell,data,3,0.0002562624127106157,4.75
Doorbell,RingVideoDoorbell,data,4,0.001537574476263694,3.375
Doorbell,RingVideoDoorbell,data,5,0.0020500993016849254,3.5625
Doorbell,RingVideoDoorbell,data,6,0.0019219680953296175,3.3666666666666667
Doorbell,RingVideoDoorbell,data,7,0.0008969184444871549,2.857142857142857
Doorbell,RingVideoDoorbell,data,8,0.0008328528413095009,2.8461538461538463
Doorbell,RingVideoDoorbell,data,9,0.0014094432699083862,2.6818181818181817
Doorbell,RingVideoDoorbell,data,10,0.003779870587481581,3.593220338983051
Doorbell,RingVideoDoorbell,data,11,0.0012172464603754244,3.263157894736842
Doorbell,RingVideoDoorbell,data,12,0.0021782305080402333,2.6176470588235294
Doorbell,RingVideoDoorbell,data,13,0.0028188865398167725,2.772727272727273
Doorbell,RingVideoDoorbell,data,14,0.004933051444679351,2.948051948051948
Doorbell,RingVideoDoorbell,data,15,0.0021782305080402333,2.823529411764706
Doorbell,RingVideoDoorbell,data,16,0.004100198603369851,3.09375
Doorbell,RingVideoDoorbell,data,17,0.0046127234287910825,2.5833333333333335
Doorbell,RingVideoDoorbell,data,18,0.005445576270100583,2.8705882352941177
Doorbell,RingVideoDoorbell,data,19,0.001537574476263694,2.5416666666666665
Doorbell,RingVideoDoorbell,data,20,0.005189313857389967,2.925925925925926
Doorbell,RingVideoDoorbell,data,21,0.0032673457620603498,3.1372549019607843
Doorbell,RingVideoDoorbell,data,22,0.003139214555705042,2.7346938775510203
Doorbell,RingVideoDoorbell,data,23,0.0,1
Doorbell,RingVideoDoorbell,data,24,0.0,1
Cameras,RingStickUpCam,all reviews,0,0.0,1
Cameras,RingStickUpCam,all reviews,1,0.0,1
Cameras,RingStickUpCam,all reviews,2,0.0,1
Cameras,RingStickUpCam,all reviews,3,0.0,1
Cameras,RingStickUpCam,all reviews,4,0.0,1
Cameras,RingStickUpCam,all reviews,5,0.0,1
Cameras,RingStickUpCam,all reviews,6,0.002530044275774826,4.75
Cameras,RingStickUpCam,all reviews,7,0.0,1
Cameras,RingStickUpCam,all reviews,8,0.0,1
Cameras,RingStickUpCam,all reviews,9,0.0,1
Cameras,RingStickUpCam,all reviews,10,0.01170145477545857,4.486486486486487
Cameras,RingStickUpCam,all reviews,11,0.0,1
Cameras,RingStickUpCam,all reviews,12,0.0,1
Cameras,RingStickUpCam,all reviews,13,0.0,1
Cameras,RingStickUpCam,all reviews,14,0.012333965844402278,4.512820512820513
Cameras,RingStickUpCam,all reviews,15,0.0,1
Cameras,RingStickUpCam,all reviews,16,0.0,1
Cameras,RingStickUpCam,all reviews,17,0.0,1
Cameras,RingStickUpCam,all reviews,18,0.08538899430740038,4.103703703703704
Cameras,RingStickUpCam,all reviews,19,0.06546489563567362,3.966183574879227
Cameras,RingStickUpCam,all reviews,20,0.2261227071473751,4.1328671328671325
Cameras,RingStickUpCam,all reviews,21,0.265022137887413,3.952267303102625
Cameras,RingStickUpCam,all reviews,22,0.3314358001265022,4.249045801526718
Cameras,RingStickUpCam,all reviews,23,0.0,1
Cameras,RingStickUpCam,all reviews,24,0.0,1
Cameras,RingStickUpCam,PS,0,0.0,1
Cameras,RingStickUpCam,PS,1,0.0,1
Cameras,RingStickUpCam,PS,2,0.0,1
Cameras,RingStickUpCam,PS,3,0.0,1
Cameras,RingStickUpCam,PS,4,0.0,1
Cameras,RingStickUpCam,PS,5,0.0,1
Cameras,RingStickUpCam,PS,6,0.0,1
Cameras,RingStickUpCam,PS,7,0.0,1
Cameras,RingStickUpCam,PS,8,0.0,1
Cameras,RingStickUpCam,PS,9,0.0,1
Cameras,RingStickUpCam,PS,10,0.0015812776723592662,3.6
Cameras,RingStickUpCam,PS,11,0.0,1
Cameras,RingStickUpCam,PS,12,0.0,1
Cameras,RingStickUpCam,PS,13,0.0,1
Cameras,RingStickUpCam,PS,14,0.0028462998102466793,4.777777777777778
Cameras,RingStickUpCam,PS,15,0.0,1
Cameras,RingStickUpCam,PS,16,0.0,1
Cameras,RingStickUpCam,PS,17,0.0,1
Cameras,RingStickUpCam,PS,18,0.01549652118912081,4.142857142857143
Cameras,RingStickUpCam,PS,19,0.011068943706514863,3.857142857142857
Cameras,RingStickUpCam,PS,20,0.04079696394686907,4.0852713178294575
Cameras,RingStickUpCam,PS,21,0.050917141049968376,3.9937888198757765
Cameras,RingStickUpCam,PS,22,0.06451612903225806,4.2254901960784315
Cameras,RingStickUpCam,PS,23,0.0,1
Cameras,RingStickUpCam,PS,24,0.0,1
Cameras,RingStickUpCam,security,0,0.0,1
Cameras,RingStickUpCam,security,1,0.0,1
Cameras,RingStickUpCam,security,2,0.0,1
Cameras,RingStickUpCam,security,3,0.0,1
Cameras,RingStickUpCam,security,4,0.0,1
Cameras,RingStickUpCam,security,5,0.0,1
Cameras,RingStickUpCam,security,6,0.0,1
Cameras,RingStickUpCam,security,7,0.0,1
Cameras,RingStickUpCam,security,8,0.0,1
Cameras,RingStickUpCam,security,9,0.0,1
Cameras,RingStickUpCam,security,10,0.001265022137887413,3.25
Cameras,RingStickUpCam,security,11,0.0,1
Cameras,RingStickUpCam,security,12,0.0,1
Cameras,RingStickUpCam,security,13,0.0,1
Cameras,RingStickUpCam,security,14,0.0028462998102466793,4.777777777777778
Cameras,RingStickUpCam,security,15,0.0,1
Cameras,RingStickUpCam,security,16,0.0,1
Cameras,RingStickUpCam,security,17,0.0,1
Cameras,RingStickUpCam,security,18,0.009487666034155597,4.466666666666667
Cameras,RingStickUpCam,security,19,0.006008855154965212,4.315789473684211
Cameras,RingStickUpCam,security,20,0.02624920936116382,4.325301204819277
Cameras,RingStickUpCam,security,21,0.03194180898165718,4.217821782178218
Cameras,RingStickUpCam,security,22,0.049019607843137254,4.374193548387097
Cameras,RingStickUpCam,security,23,0.0,1
Cameras,RingStickUpCam,security,24,0.0,1
Cameras,RingStickUpCam,data,0,0.0,1
Cameras,RingStickUpCam,data,1,0.0,1
Cameras,RingStickUpCam,data,2,0.0,1
Cameras,RingStickUpCam,data,3,0.0,1
Cameras,RingStickUpCam,data,4,0.0,1
Cameras,RingStickUpCam,data,5,0.0,1
Cameras,RingStickUpCam,data,6,0.0,1
Cameras,RingStickUpCam,data,7,0.0,1
Cameras,RingStickUpCam,data,8,0.0,1
Cameras,RingStickUpCam,data,9,0.0,1
Cameras,RingStickUpCam,data,10,0.0009487666034155598,4.333333333333333
Cameras,RingStickUpCam,data,11,0.0,1
Cameras,RingStickUpCam,data,12,0.0,1
Cameras,RingStickUpCam,data,13,0.0,1
Cameras,RingStickUpCam,data,14,0.0,1
Cameras,RingStickUpCam,data,15,0.0,1
Cameras,RingStickUpCam,data,16,0.0,1
Cameras,RingStickUpCam,data,17,0.0,1
Cameras,RingStickUpCam,data,18,0.0015812776723592662,3.8
Cameras,RingStickUpCam,data,19,0.00031625553447185326,5.0
Cameras,RingStickUpCam,data,20,0.005060088551549652,2.625
Cameras,RingStickUpCam,data,21,0.007273877292852625,2.6956521739130435
Cameras,RingStickUpCam,data,22,0.004743833017077799,3.2666666666666666
Cameras,RingStickUpCam,data,23,0.0,1
Cameras,RingStickUpCam,data,24,0.0,1
Cameras,RingStickUpCam,creepy,0,0.0,1
Cameras,RingStickUpCam,creepy,1,0.0,1
Cameras,RingStickUpCam,creepy,2,0.0,1
Cameras,RingStickUpCam,creepy,3,0.0,1
Cameras,RingStickUpCam,creepy,4,0.0,1
Cameras,RingStickUpCam,creepy,5,0.0,1
Cameras,RingStickUpCam,creepy,6,0.0,1
Cameras,RingStickUpCam,creepy,7,0.0,1
Cameras,RingStickUpCam,creepy,8,0.0,1
Cameras,RingStickUpCam,creepy,9,0.0,1
Cameras,RingStickUpCam,creepy,10,0.0,1
Cameras,RingStickUpCam,creepy,11,0.0,1
Cameras,RingStickUpCam,creepy,12,0.0,1
Cameras,RingStickUpCam,creepy,13,0.0,1
Cameras,RingStickUpCam,creepy,14,0.00031625553447185326,4.0
Cameras,RingStickUpCam,creepy,15,0.0,1
Cameras,RingStickUpCam,creepy,16,0.0,1
Cameras,RingStickUpCam,creepy,17,0.0,1
Cameras,RingStickUpCam,creepy,18,0.001265022137887413,4.5
Cameras,RingStickUpCam,creepy,19,0.0009487666034155598,4.333333333333333
Cameras,RingStickUpCam,creepy,20,0.0009487666034155598,4.666666666666667
Cameras,RingStickUpCam,creepy,21,0.0009487666034155598,2.3333333333333335
Cameras,RingStickUpCam,creepy,22,0.0018975332068311196,3.8333333333333335
Cameras,RingStickUpCam,creepy,23,0.0,1
Cameras,RingStickUpCam,creepy,24,0.0,1
Cameras,RingStickUpCam,privacy,0,0.0,1
Cameras,RingStickUpCam,privacy,1,0.0,1
Cameras,RingStickUpCam,privacy,2,0.0,1
Cameras,RingStickUpCam,privacy,3,0.0,1
Cameras,RingStickUpCam,privacy,4,0.0,1
Cameras,RingStickUpCam,privacy,5,0.0,1
Cameras,RingStickUpCam,privacy,6,0.0,1
Cameras,RingStickUpCam,privacy,7,0.0,1
Cameras,RingStickUpCam,privacy,8,0.0,1
Cameras,RingStickUpCam,privacy,9,0.0,1
Cameras,RingStickUpCam,privacy,10,0.00031625553447185326,5.0
Cameras,RingStickUpCam,privacy,11,0.0,1
Cameras,RingStickUpCam,privacy,12,0.0,1
Cameras,RingStickUpCam,privacy,13,0.0,1
Cameras,RingStickUpCam,privacy,14,0.0,1
Cameras,RingStickUpCam,privacy,15,0.0,1
Cameras,RingStickUpCam,privacy,16,0.0,1
Cameras,RingStickUpCam,privacy,17,0.0,1
Cameras,RingStickUpCam,privacy,18,0.003478810879190386,4.090909090909091
Cameras,RingStickUpCam,privacy,19,0.002213788741302973,4.428571428571429
Cameras,RingStickUpCam,privacy,20,0.007906388361796331,3.84
Cameras,RingStickUpCam,privacy,21,0.010436432637571158,3.878787878787879
Cameras,RingStickUpCam,privacy,22,0.010752688172043012,4.235294117647059
Cameras,RingStickUpCam,privacy,23,0.0,1
Cameras,RingStickUpCam,privacy,24,0.0,1
Voice Assistants,EchoDot,PS,0,0.0,1
Voice Assistants,EchoDot,PS,1,0.0,1
Voice Assistants,EchoDot,PS,2,0.0,1
Voice Assistants,EchoDot,PS,3,0.0,1
Voice Assistants,EchoDot,PS,4,0.0,1
Voice Assistants,EchoDot,PS,5,0.0,1
Voice Assistants,EchoDot,PS,6,0.0003225286244154169,5.0
Voice Assistants,EchoDot,PS,7,0.0,1
Voice Assistants,EchoDot,PS,8,0.0,1
Voice Assistants,EchoDot,PS,9,0.0,1
Voice Assistants,EchoDot,PS,10,0.0003225286244154169,4.5
Voice Assistants,EchoDot,PS,11,0.0,1
Voice Assistants,EchoDot,PS,12,0.0,1
Voice Assistants,EchoDot,PS,13,0.0,1
Voice Assistants,EchoDot,PS,14,0.002580228995323335,3.9375
Voice Assistants,EchoDot,PS,15,0.003709079180777294,3.6956521739130435
Voice Assistants,EchoDot,PS,16,0.0059667795516852125,3.918918918918919
Voice Assistants,EchoDot,PS,17,0.005482986615062087,3.735294117647059
Voice Assistants,EchoDot,PS,18,0.01241735203999355,3.792207792207792
Voice Assistants,EchoDot,PS,19,0.017900338655055636,3.8468468468468466
Voice Assistants,EchoDot,PS,20,0.031124012256087727,4.0932642487046635
Voice Assistants,EchoDot,PS,21,0.017900338655055636,3.7387387387387387
Voice Assistants,EchoDot,PS,22,0.026608611514271893,4.0606060606060606
Voice Assistants,EchoDot,PS,23,0.0,1
Voice Assistants,EchoDot,PS,24,0.0,1
Voice Assistants,EchoDot,all reviews,0,0.0,1
Voice Assistants,EchoDot,all reviews,1,0.0,1
Voice Assistants,EchoDot,all reviews,2,0.0,1
Voice Assistants,EchoDot,all reviews,3,0.0,1
Voice Assistants,EchoDot,all reviews,4,0.0,1
Voice Assistants,EchoDot,all reviews,5,0.0,1
Voice Assistants,EchoDot,all reviews,6,0.00516045799064667,5.0
Voice Assistants,EchoDot,all reviews,7,0.0,1
Voice Assistants,EchoDot,all reviews,8,0.0,1
Voice Assistants,EchoDot,all reviews,9,0.0,1
Voice Assistants,EchoDot,all reviews,10,0.015803902596355425,4.918367346938775
Voice Assistants,EchoDot,all reviews,11,0.0,1
Voice Assistants,EchoDot,all reviews,12,0.0,1
Voice Assistants,EchoDot,all reviews,13,0.0,1
Voice Assistants,EchoDot,all reviews,14,0.04805676503789711,4.647651006711409
Voice Assistants,EchoDot,all reviews,15,0.018061602967263345,3.8035714285714284
Voice Assistants,EchoDot,all reviews,16,0.03757458474439607,3.836909871244635
Voice Assistants,EchoDot,all reviews,17,0.033059184002580226,3.9365853658536585
Voice Assistants,EchoDot,all reviews,18,0.12933397839058217,4.376558603491272
Voice Assistants,EchoDot,all reviews,19,0.10127398806644089,4.149681528662421
Voice Assistants,EchoDot,all reviews,20,0.1912594742783422,4.282462057335581
Voice Assistants,EchoDot,all reviews,21,0.1357845508788905,4.055819477434679
Voice Assistants,EchoDot,all reviews,22,0.2844702467343977,4.412698412698413
Voice Assistants,EchoDot,all reviews,23,0.0,1
Voice Assistants,EchoDot,all reviews,24,0.0,1
Voice Assistants,EchoDot,security,0,0.0,1
Voice Assistants,EchoDot,security,1,0.0,1
Voice Assistants,EchoDot,security,2,0.0,1
Voice Assistants,EchoDot,security,3,0.0,1
Voice Assistants,EchoDot,security,4,0.0,1
Voice Assistants,EchoDot,security,5,0.0,1
Voice Assistants,EchoDot,security,6,0.0,1
Voice Assistants,EchoDot,security,7,0.0,1
Voice Assistants,EchoDot,security,8,0.0,1
Voice Assistants,EchoDot,security,9,0.0,1
Voice Assistants,EchoDot,security,10,0.00016126431220770844,4.0
Voice Assistants,EchoDot,security,11,0.0,1
Voice Assistants,EchoDot,security,12,0.0,1
Voice Assistants,EchoDot,security,13,0.0,1
Voice Assistants,EchoDot,security,14,0.0004837929366231253,3.3333333333333335
Voice Assistants,EchoDot,security,15,0.0006450572488308337,3.0
Voice Assistants,EchoDot,security,16,0.001128850185453959,2.857142857142857
Voice Assistants,EchoDot,security,17,0.001128850185453959,4.142857142857143
Voice Assistants,EchoDot,security,18,0.0027414933075310434,4.176470588235294
Voice Assistants,EchoDot,security,19,0.00306402193194646,4.315789473684211
Voice Assistants,EchoDot,security,20,0.007095629737139171,4.0
Voice Assistants,EchoDot,security,21,0.002257700370907918,3.7142857142857144
Voice Assistants,EchoDot,security,22,0.006934365424931463,4.372093023255814
Voice Assistants,EchoDot,security,23,0.0,1
Voice Assistants,EchoDot,security,24,0.0,1
Voice Assistants,EchoDot,data,0,0.0,1
Voice Assistants,EchoDot,data,1,0.0,1
Voice Assistants,EchoDot,data,2,0.0,1
Voice Assistants,EchoDot,data,3,0.0,1
Voice Assistants,EchoDot,data,4,0.0,1
Voice Assistants,EchoDot,data,5,0.0,1
Voice Assistants,EchoDot,data,6,0.0,1
Voice Assistants,EchoDot,data,7,0.0,1
Voice Assistants,EchoDot,data,8,0.0,1
Voice Assistants,EchoDot,data,9,0.0,1
Voice Assistants,EchoDot,data,10,0.0003225286244154169,5.0
Voice Assistants,EchoDot,data,11,0.0,1
Voice Assistants,EchoDot,data,12,0.0,1
Voice Assistants,EchoDot,data,13,0.0,1
Voice Assistants,EchoDot,data,14,0.0012901144976616675,4.375
Voice Assistants,EchoDot,data,15,0.0008063215610385422,3.2
Voice Assistants,EchoDot,data,16,0.0041928721174004195,3.8076923076923075
Voice Assistants,EchoDot,data,17,0.0017739074342847927,2.727272727272727
Voice Assistants,EchoDot,data,18,0.0043541364296081275,3.7777777777777777
Voice Assistants,EchoDot,data,19,0.0059667795516852125,3.675675675675676
Voice Assistants,EchoDot,data,20,0.011933559103370425,4.094594594594595
Voice Assistants,EchoDot,data,21,0.0059667795516852125,3.4864864864864864
Voice Assistants,EchoDot,data,22,0.01032091598129334,3.671875
Voice Assistants,EchoDot,data,23,0.0,1
Voice Assistants,EchoDot,data,24,0.0,1
Voice Assistants,EchoDot,creepy,0,0.0,1
Voice Assistants,EchoDot,creepy,1,0.0,1
Voice Assistants,EchoDot,creepy,2,0.0,1
Voice Assistants,EchoDot,creepy,3,0.0,1
Voice Assistants,EchoDot,creepy,4,0.0,1
Voice Assistants,EchoDot,creepy,5,0.0,1
Voice Assistants,EchoDot,creepy,6,0.0,1
Voice Assistants,EchoDot,creepy,7,0.0,1
Voice Assistants,EchoDot,creepy,8,0.0,1
Voice Assistants,EchoDot,creepy,9,0.0,1
Voice Assistants,EchoDot,creepy,10,0.0,1
Voice Assistants,EchoDot,creepy,11,0.0,1
Voice Assistants,EchoDot,creepy,12,0.0,1
Voice Assistants,EchoDot,creepy,13,0.0,1
Voice Assistants,EchoDot,creepy,14,0.00016126431220770844,5.0
Voice Assistants,EchoDot,creepy,15,0.00016126431220770844,1.0
Voice Assistants,EchoDot,creepy,16,0.0004837929366231253,3.3333333333333335
Voice Assistants,EchoDot,creepy,17,0.0006450572488308337,2.5
Voice Assistants,EchoDot,creepy,18,0.0016126431220770843,3.2
Voice Assistants,EchoDot,creepy,19,0.00306402193194646,3.3157894736842106
Voice Assistants,EchoDot,creepy,20,0.0038703434929850023,3.7083333333333335
Voice Assistants,EchoDot,creepy,21,0.002580228995323335,3.6875
Voice Assistants,EchoDot,creepy,22,0.004515400741815836,3.5357142857142856
Voice Assistants,EchoDot,creepy,23,0.0,1
Voice Assistants,EchoDot,creepy,24,0.0,1
Voice Assistants,EchoDot,privacy,0,0.0,1
Voice Assistants,EchoDot,privacy,1,0.0,1
Voice Assistants,EchoDot,privacy,2,0.0,1
Voice Assistants,EchoDot,privacy,3,0.0,1
Voice Assistants,EchoDot,privacy,4,0.0,1
Voice Assistants,EchoDot,privacy,5,0.0,1
Voice Assistants,EchoDot,privacy,6,0.0,1
Voice Assistants,EchoDot,privacy,7,0.0,1
Voice Assistants,EchoDot,privacy,8,0.0,1
Voice Assistants,EchoDot,privacy,9,0.0,1
Voice Assistants,EchoDot,privacy,10,0.0,1
Voice Assistants,EchoDot,privacy,11,0.0,1
Voice Assistants,EchoDot,privacy,12,0.0,1
Voice Assistants,EchoDot,privacy,13,0.0,1
Voice Assistants,EchoDot,privacy,14,0.0,1
Voice Assistants,EchoDot,privacy,15,0.00016126431220770844,4.0
Voice Assistants,EchoDot,privacy,16,0.0012901144976616675,3.375
